dataset_id,scenario,rep,sim_in_rep,attempt_used,perm_seed,u_seed,u_value,p_perm,p_midp,p_bootei,p_rand,p_asym,p_fisher,sig_perm,sig_midp,sig_bootei,sig_rand,sig_asym,sig_fisher,n,k_row,k_col,alpha,theta
H0TypeI_rep014_sim0011,H0 (Type-I),14,11,1,1106022,1156018,0.5634412579238415,1,0.5815,0.35912817436512695,0.6346003328822554,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0012,H0 (Type-I),14,12,1,1206022,1256018,0.5511826486326754,1,0.586,0.37252549490101977,0.6283792330678553,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0013,H0 (Type-I),14,13,1,1306022,1356018,0.19101793761365116,1,0.7532,0.586882623475305,0.6006864540060982,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0014,H0 (Type-I),14,14,1,1406022,1456018,0.830942751839757,1,0.7504,0.5974805038992201,0.9156066217184067,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0015,H0 (Type-I),14,15,1,1506022,1556018,0.7018885582219809,0.5686862627474505,0.3789,0.4575084983003399,0.45549651898941956,0.4291953004403491,0.5714285714285715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0016,H0 (Type-I),14,16,1,1606022,1656018,0.9123465567827225,1,0.5802,0.48670265946810637,0.9264061690747738,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0017,H0 (Type-I),14,17,1,1706022,1756018,0.44867620477452874,1,0.7656,0.9672065586882623,0.741539404798299,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0018,H0 (Type-I),14,18,1,1806022,1856018,0.2962762222159654,0.051789642071585686,0.0258,0.051789642071585686,0.015287853066343815,0.009823274507519249,0.04761904761904762,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,10,2,2,0.05,0
H0TypeI_rep014_sim0019,H0 (Type-I),14,19,1,1906022,1956018,0.27423430141061544,0.46690661867626476,0.3224,0.3209358128374325,0.25719886624738575,0.17533414377660075,0.47500000000000003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0020,H0 (Type-I),14,20,1,2006022,2056018,0.7541938689537346,1,0.7303,0.7908418316336733,0.8674121729136445,0.746885633390364,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0021,H0 (Type-I),14,21,1,2106022,2156018,0.3108676786068827,1,0.7464,0.671865626874625,0.6504720865894109,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0022,H0 (Type-I),14,22,1,2206022,2256018,0.585834622848779,0.49250149970005996,0.3395,0.26514697060587883,0.3657482276671566,0.17533414377660075,0.47500000000000003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0023,H0 (Type-I),14,23,1,2306022,2356018,0.7072454050648957,0.4527094581083783,0.2263,0.266746650669866,0.32009927033237184,0.11384629800665812,0.4444444444444446,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0024,H0 (Type-I),14,24,1,2406022,2456018,0.6191398571245372,0.5744851029794041,0.387,0.39392121575684863,0.43165361845027655,0.4291953004403491,0.5714285714285715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0025,H0 (Type-I),14,25,1,2506022,2556018,0.916363790165633,0.4907018596280744,0.3377,0.36372725454909016,0.46502404703265054,0.2597964596779418,0.5000000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0026,H0 (Type-I),14,26,1,2606022,2656018,0.7129911417141557,0.5374925014997001,0.3064,0.5374925014997001,0.40480190747193995,0.3006229881969068,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0027,H0 (Type-I),14,27,1,2706022,2756018,0.9845545592252165,1,0.5,0.70625874825035,0.9845545592252165,0.2918405451437885,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0028,H0 (Type-I),14,28,1,2806022,2856018,0.784391927300021,0.5696860627874425,0.3765,0.1873625274945011,0.48633216232326815,0.4291953004403491,0.5714285714285715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0029,H0 (Type-I),14,29,1,2906022,2956018,0.21957024256698787,0.5038992201559688,0.3505,0.3145370925814837,0.2645202363710385,0.2597964596779418,0.5000000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0030,H0 (Type-I),14,30,1,3006022,3056018,0.656419592211023,0.5336932613477304,0.3,0.2933413317336533,0.3730792334809899,0.3006229881969068,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0031,H0 (Type-I),14,31,1,3106022,3156018,0.13741679466329515,0.20295940811837632,0.1194,0.07998400319936012,0.05892112134983763,0.09096894797535764,0.20000000000000007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0032,H0 (Type-I),14,32,1,3206022,3256018,0.6058370212558657,0.16736652669466107,0.0836,0.15276944611077783,0.10129594995398074,0.03843393023678181,0.16666666666666669,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0033,H0 (Type-I),14,33,1,3306022,3356018,0.7987580203916878,0.555488902219556,0.3707,0.5272945410917816,0.4810612127326895,0.4291953004403491,0.5714285714285715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0034,H0 (Type-I),14,34,1,3406022,3456018,0.13928434858098626,1,0.7495,0.8850229954009198,0.5687814586390741,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0035,H0 (Type-I),14,35,1,3506022,3556018,0.6490775474812835,1,0.583,0.8160367926414717,0.7073306745993905,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0036,H0 (Type-I),14,36,1,3606022,3656018,0.8814351863693446,1,0.7508,0.6196760647870426,0.9409072968864813,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0037,H0 (Type-I),14,37,1,3706022,3756018,0.8794595694635063,0.19696060787842432,0.1124,0.09398120375924815,0.17645277532543988,0.09096894797535764,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0038,H0 (Type-I),14,38,1,3806022,3856018,0.98464000900276,1,0.5804,0.3191361727654469,0.9871098955551162,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0039,H0 (Type-I),14,39,1,3906022,3956018,0.21902655204758048,1,0.5842,0.7232553489302139,0.35054248068276794,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0040,H0 (Type-I),14,40,1,4006022,4056018,0.2713172547519207,1,0.7558,0.5598880223955209,0.6441113472208381,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0041,H0 (Type-I),14,41,1,4106022,4156018,0.20236253272742033,0.524495100979804,0.2862,0.2699460107978404,0.14440551059134304,0.19670560245894694,0.5238095238095241,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0042,H0 (Type-I),14,42,1,4206022,4256018,0.7485800296999514,0.5266946610677864,0.2925,0.45030993801239755,0.40888516990551727,0.3006229881969068,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0043,H0 (Type-I),14,43,1,4306022,4356018,0.1997838388197124,1,0.73740000000000006,0.888622275544891,0.5797264721481129,0.746885633390364,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0044,H0 (Type-I),14,44,1,4406022,4456018,0.8721478295046836,1,0.7628,0.9304139172165566,0.9393469303170219,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0045,H0 (Type-I),14,45,1,4506022,4556018,0.42030293960124254,1,0.7457,0.5246950609878024,0.705166075081192,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0046,H0 (Type-I),14,46,1,4606022,4656018,0.0642190920189023,1,0.6937,0.8352329534093181,0.42674061577077954,0.42919530044034926,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0047,H0 (Type-I),14,47,1,4706022,4756018,0.580160342156887,0.04439112177564487,0.0221,0.033793241351729654,0.025643087123334407,0.009823274507519249,0.04761904761904762,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,2,0.05,0
H0TypeI_rep014_sim0048,H0 (Type-I),14,48,1,4806022,4856018,0.7364015493076295,0.4621075784843031,0.2959,0.4195160967806439,0.3744325946799945,0.19670560245894694,0.4666666666666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0049,H0 (Type-I),14,49,1,4906022,4956018,0.8501108766067773,1,0.7687,0.9582083583283343,0.9306612915182951,0.49015296041582496,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0050,H0 (Type-I),14,50,1,5006022,5056018,0.446660433197394,0.40151969606078786,0.2007,0.13277344531093782,0.17928949788543397,0.19670560245894694,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0051,H0 (Type-I),14,51,1,5106022,5156018,0.712420888710767,1,0.7525,0.90941811637672465,0.8576483399118296,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0052,H0 (Type-I),14,52,1,5206022,5256018,0.3717511754948646,1,0.7336,0.6470705858828234,0.6652690263036638,0.746885633390364,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0053,H0 (Type-I),14,53,1,5306022,5356018,0.12352671730332077,1,0.7531,0.6768646270745851,0.5671974930043798,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0054,H0 (Type-I),14,54,1,5406022,5456018,0.5606435749214143,1,0.603,0.5702859428114377,0.6511509984876029,0.5270892568655381,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0055,H0 (Type-I),14,55,1,5506022,5556018,0.5977136620786041,1,0.7468,0.7526494701059788,0.7962821984766051,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0056,H0 (Type-I),14,56,1,5606022,5656018,0.7157567082904279,1,0.7872,0.8170365926814637,0.8790260550484061,0.5981614526835283,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0057,H0 (Type-I),14,57,1,5706022,5756018,0.4202366671524942,1,0.7546,0.6424715056988602,0.7154521562384442,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0058,H0 (Type-I),14,58,1,5806022,5856018,0.7557838119100779,1,0.7607,0.5876824635072986,0.8831181323801633,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0059,H0 (Type-I),14,59,1,5906022,5956018,0.5507871387526393,0.5282943411317736,0.2858,0.5058988202359528,0.31042160486727954,0.19670560245894694,0.523809523809524,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0060,H0 (Type-I),14,60,1,6006022,6056018,0.10817741160281003,1,0.72,0.5156968606278745,0.5005793504975736,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0061,H0 (Type-I),14,61,1,6106022,6156018,0.4154777640942484,1,0.7524,0.7354529094181164,0.7105445887794718,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0062,H0 (Type-I),14,62,1,6206022,6256018,0.7853902967181057,0.5246950609878024,0.2841,0.3049390121975605,0.42137273272140885,0.19670560245894694,0.523809523809524,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0063,H0 (Type-I),14,63,1,6306022,6356018,0.7521902653388679,0.5242951409718056,0.2851,0.3547290541891622,0.40569738488504664,0.19670560245894694,0.523809523809524,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0064,H0 (Type-I),14,64,1,6406022,6456018,0.554992115823552,0.5256948610277944,0.2874,0.23535292941411717,0.3135982439783402,0.19670560245894694,0.523809523809524,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0065,H0 (Type-I),14,65,1,6506022,6556018,0.9514006939716637,1,0.587,0.9138172365526894,0.9598569732205943,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0066,H0 (Type-I),14,66,1,6606022,6656018,0.21902386448346078,1,0.5813,0.7178564287142571,0.34601058411845004,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0067,H0 (Type-I),14,67,1,6706022,6756018,0.25613051326945424,1,0.7553,0.974005198960208,0.6359502731940709,1,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0068,H0 (Type-I),14,68,1,6806022,6856018,0.841858108760789,1,0.5813,0.9286142771445711,0.8675719802762848,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0069,H0 (Type-I),14,69,1,6906022,6956018,0.8161502971779555,0.0691861627674465,0.0345,0.020595880823835233,0.05631437050527893,0.015725299754505418,0.0666666666666667,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0070,H0 (Type-I),14,70,1,7006022,7056018,0.4435666345525533,0.1975604879024195,0.1135,0.09298140371925614,0.10403048127791845,0.09096894797535764,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0071,H0 (Type-I),14,71,1,7106022,7156018,0.39595414977520704,1,0.5864,0.9266146770645871,0.5003332726940513,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0072,H0 (Type-I),14,72,1,7206022,7256018,0.15039082732982934,1,0.5807,0.23815236952609478,0.28751774779879485,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0073,H0 (Type-I),14,73,1,7306022,7356018,0.14726240443997085,0.1773645270945811,0.0918,0.16116776644671066,0.03155241867834702,0.09763453614071978,0.18333333333333335,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0074,H0 (Type-I),14,74,1,7406022,7456018,0.06677754200063646,1,0.585,0.6252749450109978,0.22542535986052825,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0075,H0 (Type-I),14,75,1,7506022,7556018,0.7549598182085901,0.5232953409318136,0.285,0.1827634473105379,0.40646285739457233,0.19670560245894694,0.5238095238095241,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0076,H0 (Type-I),14,76,1,7606022,7656018,0.8034137424547225,1,0.5873,0.396120775844831,0.837737703022128,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0077,H0 (Type-I),14,77,1,7706022,7756018,0.5042212139815092,0.16676664667066587,0.0833,0.10277944411117776,0.08400325424931944,0.03843393023678181,0.16666666666666657,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0078,H0 (Type-I),14,78,1,7806022,7856018,0.36814569658599794,0.4897020595880824,0.3454,0.3207358528294341,0.3073732188954018,0.2597964596779418,0.5000000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0079,H0 (Type-I),14,79,1,7906022,7956018,0.09083098755218089,0.19996000799840033,0.1156,0.14637072585482905,0.04669593830378726,0.09096894797535764,0.20000000000000007,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0080,H0 (Type-I),14,80,1,8006022,8056018,0.5764050520956516,0.5286942611477704,0.2988,0.4443111377724455,0.33391576194316147,0.3006229881969068,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0081,H0 (Type-I),14,81,1,8106022,8156018,0.6877887826412916,1,0.748,0.9312137572485503,0.8426455464512109,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0082,H0 (Type-I),14,82,1,8206022,8256018,0.26344197685830295,1,0.7477,0.8238352329534093,0.6283328215226996,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0083,H0 (Type-I),14,83,1,8306022,8356018,0.08616154664196074,0.5330933813237353,0.2912,0.40471905618876225,0.09106772395605221,0.19670560245894694,0.523809523809524,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0084,H0 (Type-I),14,84,1,8406022,8456018,0.35767497029155493,1,0.751,0.7974405118976204,0.6801221352051944,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0085,H0 (Type-I),14,85,1,8506022,8556018,0.04582113982178271,0.531493701259748,0.2891,0.39912017596480703,0.0690049243576359,0.19670560245894694,0.523809523809524,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0086,H0 (Type-I),14,86,1,8606022,8656018,0.16214343952015042,1,0.7603,0.9684063187362527,0.5983315649059601,1,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0087,H0 (Type-I),14,87,1,8706022,8756018,0.1810289197601378,0.5138972205558888,0.2784,0.16076784643071385,0.12822841542307287,0.19670560245894694,0.523809523809524,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0088,H0 (Type-I),14,88,1,8806022,8856018,0.7057201776187867,1,0.6109,0.7864427114577085,0.7709914422229398,0.5270892568655381,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0089,H0 (Type-I),14,89,1,8906022,8956018,0.9686795519664884,0.1349730053989202,0.0674,0.09038192361527694,0.13057800360508262,0.05280751141611337,0.1333333333333334,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0090,H0 (Type-I),14,90,1,9006022,9056018,0.027929267846047878,0.5256948610277944,0.2861,0.17536492701459708,0.059978119298256936,0.19670560245894694,0.5238095238095241,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0091,H0 (Type-I),14,91,1,9106022,9156018,0.37021037307567894,0.027394521095780843,0.0136,0.015796840631873626,0.010069722147658467,0.011229886652916696,0.03333333333333337,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,2,0.05,0
H0TypeI_rep014_sim0092,H0 (Type-I),14,92,1,9206022,9256018,0.5413703133817762,1,0.5868,0.7470505898820236,0.6209884269786998,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0093,H0 (Type-I),14,93,1,9306022,9356018,0.4529302373994142,1,0.7588,0.9832033593281344,0.7360935465214774,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0094,H0 (Type-I),14,94,1,9406022,9456018,0.4809248726814985,0.16156768646270747,0.0807,0.09798040391921616,0.07762127445079386,0.03843393023678181,0.16666666666666657,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0095,H0 (Type-I),14,95,1,9506022,9556018,0.841208529425785,1,0.5803,0.8168366326734653,0.8667104396000039,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0096,H0 (Type-I),14,96,1,9606022,9656018,0.927778342505917,0.1877624475104979,0.131,0.07758448310337933,0.1794245083716698,0.06508672649276692,0.19047619047619038,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0097,H0 (Type-I),14,97,1,9706022,9756018,0.7321281663607806,0.08358328334333133,0.0442,0.033593281343731254,0.0623988482426852,0.03501498101966249,0.0761904761904762,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0098,H0 (Type-I),14,98,1,9806022,9856018,0.49202886200509965,1,0.7697,0.8082383523295341,0.7660284938395489,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0099,H0 (Type-I),14,99,1,9906022,9956018,0.272125699557364,0.48250349930013997,0.3355,0.4507098580283943,0.26855053052995354,0.2597964596779418,0.5000000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep014_sim0100,H0 (Type-I),14,100,1,10006022,10056018,0.5154965373221785,1,0.7348,0.9130173965206959,0.7430193633956834,0.746885633390364,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep015_sim0001,H0 (Type-I),15,1,1,106256,156252,0.9155935258604586,0.47210557888422316,0.326,0.44831033793241354,0.4473533095512539,0.17533414377660075,0.47500000000000003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep015_sim0002,H0 (Type-I),15,2,1,206256,256252,0.7318592329975218,1,0.5834,0.9338132373525295,0.7765851129335352,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep015_sim0003,H0 (Type-I),15,3,1,306256,356252,0.11485118977725506,0.4999000199960008,0.3484,0.39072185562887424,0.23177694026455284,0.2597964596779418,0.5000000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep015_sim0004,H0 (Type-I),15,4,1,406256,456252,0.544527102727443,1,0.5873,0.21635672865426914,0.6240526705912315,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep015_sim0005,H0 (Type-I),15,5,1,506256,556252,0.9978790658060461,0.03579284143171366,0.0178,0.010197960407918417,0.03552449474269524,0.011229886652916696,0.03333333333333331,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,2,0.05,0
H0TypeI_rep015_sim0006,H0 (Type-I),15,6,1,606256,656252,0.4349030430894345,0.30093981203759246,0.1504,0.1939612077584483,0.1308188353613019,0.10736446520661426,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep015_sim0007,H0 (Type-I),15,7,1,706256,756252,0.9336568883154541,0.47370525894821036,0.3289,0.21675664867026595,0.4544003034784924,0.17533414377660075,0.47500000000000003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep015_sim0008,H0 (Type-I),15,8,1,806256,856252,0.6752503069583327,1,0.7307,0.6420715856828634,0.8250898153277579,0.746885633390364,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep015_sim0009,H0 (Type-I),15,9,1,906256,956252,0.5508531900122762,0.5586882623475304,0.3718,0.4973005398920216,0.39079875178858636,0.4291953004403491,0.5714285714285715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep015_sim0010,H0 (Type-I),15,10,1,1006256,1056252,0.8951800542417914,0.5268946210757849,0.2866,0.494501099780044,0.47644449805775657,0.19670560245894694,0.523809523809524,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep015_sim0011,H0 (Type-I),15,11,1,1106256,1156252,0.20793444686569273,1,0.7543,0.882623475304939,0.6107789871898014,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep015_sim0012,H0 (Type-I),15,12,1,1206256,1256252,0.15328930830582976,0.5166966606678665,0.2825,0.2605478904219156,0.12017005414878949,0.19670560245894694,0.523809523809524,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep015_sim0013,H0 (Type-I),15,13,1,1306256,1356252,0.7635182065423578,1,0.6022,0.2803439312137572,0.8118550851250999,0.5270892568655381,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep015_sim0014,H0 (Type-I),15,14,1,1406256,1456252,0.8442861689254642,1,0.6979,1,0.9059177032647654,0.3894236957350262,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep015_sim0015,H0 (Type-I),15,15,1,1506256,1556252,0.7359348989557475,1,0.7505,0.7088582283543291,0.868231514578918,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
